"course","female","ethnicity","first_gen","lowincome","grade","high_school_gpa","id_var","treatment_flag"
"Entry Bio",1,"White",0,0,1.3,3.29314991225129,384,"Control"
"Entry Bio",1,"White",0,0,4,3.31728774305453,385,"Control"
"Entry Bio",0,"White",0,1,2,3.96060769049833,386,"Control"
"Entry Bio",0,"Other",0,0,2.3,2.83282033059594,387,"Control"
"Entry Bio",1,"White",0,1,1,3.52033412086598,388,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.62148659391931,389,"Control"
"Entry Bio",0,"White",0,0,3.3,3.61831545608848,390,"Control"
"Entry Bio",0,"White",0,0,1.3,3.72889014476635,391,"Control"
"Entry Bio",0,"Asian",0,1,3,3.61447047806421,392,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.61087743098421,393,"Control"
"Entry Bio",0,"White",0,0,3,3.5000834327531,394,"Control"
"Entry Bio",1,"White",0,0,4,3.28893247671484,395,"Control"
"Entry Bio",0,"White",0,0,3,3.68983847376354,396,"Control"
"Entry Bio",0,"White",0,0,3.7,3.83533321357267,397,"Control"
"Entry Bio",0,"Asian",0,0,2.3,2.9263163960647,398,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.7,3.747277808668,399,"Control"
"Entry Bio",0,"White",0,0,3.3,3.25016161114648,400,"Control"
"Entry Bio",1,"Asian",0,0,2,3.87135876674111,401,"Control"
"Entry Bio",1,"Asian",0,0,2,3.56261545388617,402,"Control"
"Entry Bio",1,"White",0,0,4,3.00105156751857,403,"Control"
"Entry Bio",0,"White",0,0,2,3.70052918120473,404,"Control"
"Entry Bio",0,"White",0,0,1.7,3.10058689523973,405,"Control"
"Entry Bio",1,"Other",0,0,3,3.16834393202751,406,"Control"
"Entry Bio",1,"Other",0,1,4,3.52571270785776,407,"Control"
"Entry Bio",1,"White",0,0,3,3.80060744661739,408,"Control"
"Entry Bio",1,"Other",0,0,0.7,3.67718046671827,409,"Control"
"Entry Bio",1,"White",0,0,2.3,3.82768123736776,410,"Control"
"Entry Bio",0,"White",0,0,3,3.76788854558191,411,"Control"
"Entry Bio",0,"White",0,0,2,3.66734952613548,412,"Control"
"Entry Bio",0,"White",0,0,1,3.31941485356061,413,"Control"
"Entry Bio",1,"White",0,0,2,3.4964194295377,414,"Control"
"Entry Bio",1,"White",0,0,3,3.8124225821148,415,"Control"
"Entry Bio",0,"White",0,1,2.3,3.27410354809207,416,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,2,3.49107819110457,417,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,4,3.68705256207058,418,"Control"
"Entry Bio",0,"White",0,1,0,3.96241566542049,419,"Control"
"Entry Bio",1,"White",0,0,4,3.93379599494465,420,"Control"
"Entry Bio",1,"White",0,0,2.3,3.18864568886289,421,"Control"
"Entry Bio",0,"White",0,0,3.3,3.51139983690553,422,"Control"
"Entry Bio",0,"White",0,0,2,2.87455162938616,423,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1,3.98284215951773,424,"Control"
"Entry Bio",0,"Other",0,0,3.3,3.88761052950708,425,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0,3.61892553873989,426,"Control"
"Entry Bio",0,"White",0,0,2.3,3.29946550367301,427,"Control"
"Entry Bio",0,"White",0,0,2.3,3.60218153841742,428,"Control"
"Entry Bio",0,"White",0,0,1,3.48790581737412,429,"Control"
"Entry Bio",0,"Asian",0,0,2,3.34963611214157,430,"Control"
"Entry Bio",0,"Other",0,0,2,3.17268081326728,431,"Control"
"Entry Bio",0,"White",0,0,3.7,3.12774080456706,432,"Control"
"Entry Bio",0,"Asian",0,0,4,3.36918537403153,433,"Control"
"Entry Bio",0,"White",0,1,2,3.30075692025907,434,"Control"
"Entry Bio",0,"White",0,1,2.3,2.66904301925132,435,"Control"
"Entry Bio",0,"White",0,0,2,3.60173405770531,436,"Control"
"Entry Bio",0,"White",0,0,1,3.79086013221492,437,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.96755424629853,438,"Control"
"Entry Bio",0,"White",0,1,3,3.1767365177703,439,"Control"
"Entry Bio",1,"White",1,0,2.7,2.63776903593432,440,"Control"
"Entry Bio",0,"White",0,0,2.3,3.70941291677677,441,"Control"
"Entry Bio",1,"Asian",0,0,3.7,3.3456207688811,442,"Control"
"Entry Bio",0,"White",0,1,4,3.68262368328803,443,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.12900901707292,444,"Control"
"Entry Bio",1,"White",0,0,4,3.17568401759518,445,"Control"
"Entry Bio",0,"White",0,0,4,3.75657988944774,446,"Control"
"Entry Bio",1,"White",0,0,2,3.45847290253636,447,"Control"
"Entry Bio",0,"White",0,0,4,3.2392852389392,448,"Control"
"Entry Bio",0,"White",0,0,1.7,3.28124338461615,449,"Control"
"Entry Bio",1,"White",0,0,2.3,3.82212138807147,450,"Control"
"Entry Bio",1,"White",0,0,4,3.04193310324707,451,"Control"
"Entry Bio",0,"White",0,0,4,3.64966410902418,452,"Control"
"Entry Bio",1,"White",0,0,1.7,3.93313141527869,453,"Control"
"Entry Bio",0,"White",0,0,3,3.48948843361241,454,"Control"
"Entry Bio",1,"White",0,0,3.7,3.34527576329929,455,"Control"
"Entry Bio",1,"White",0,0,4,3.68164030226127,456,"Control"
"Entry Bio",1,"White",0,0,3,3.5662965487303,457,"Control"
"Entry Bio",1,"White",0,0,0,3.14361613826571,458,"Control"
"Entry Bio",1,"White",0,0,2.7,3.49914738760173,459,"Control"
"Entry Bio",0,"White",0,0,1,3.73685328527274,460,"Control"
"Entry Bio",1,"White",0,0,2.7,3.77702304714397,461,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.3,3.64099710177494,462,"Control"
"Entry Bio",0,"White",0,0,2,3.71832880658587,463,"Control"
"Entry Bio",0,"White",0,0,2,3.90027272075892,464,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.8455699152418,465,"Control"
"Entry Bio",0,"Other",0,0,2.3,3.50407248653208,466,"Control"
"Entry Bio",1,"Asian",0,0,0,3.62806347575049,467,"Control"
"Entry Bio",0,"Asian",0,0,0,3.91559862067811,468,"Control"
"Entry Bio",0,"Asian",1,0,3,3.95406651994635,469,"Control"
"Entry Bio",0,"White",0,0,2,3.34590290947865,470,"Control"
"Entry Bio",0,"White",0,0,4,3.61383364739868,471,"Control"
"Entry Bio",0,"Asian",0,1,2.7,3.45202087996495,472,"Control"
"Entry Bio",0,"Other",0,1,2.7,3.65488533155223,473,"Control"
"Entry Bio",0,"White",0,0,1,3.30757657169569,474,"Control"
"Entry Bio",0,"White",0,1,4,3.55713551371867,475,"Control"
"Entry Bio",0,"Asian",0,1,3.7,3.64153936863352,476,"Control"
"Entry Bio",1,"White",1,0,0.7,3.99693834722062,477,"Control"
"Entry Bio",0,"White",0,0,2.3,3.63708777485639,478,"Control"
"Entry Bio",1,"White",1,1,2.7,3.59959216315332,479,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.39562477142807,480,"Control"
"Entry Bio",0,"White",0,1,1,3.57359548831098,481,"Control"
"Entry Bio",0,"White",0,1,4,3.63701861568936,482,"Control"
"Entry Bio",0,"White",0,0,3,3.71737295440284,483,"Control"
"Entry Bio",1,"White",0,1,0,3.10233630744758,484,"Control"
"Entry Bio",0,"White",1,0,4,3.44705617983525,485,"Control"
"Entry Bio",1,"White",0,0,3,3.5255601556009,486,"Control"
"Entry Bio",1,"Other",0,1,3,3.91630460191645,487,"Control"
"Entry Bio",1,"White",0,1,4,3.5723990123992,488,"Control"
"Entry Bio",1,"White",0,0,4,3.33512067004399,489,"Control"
"Entry Bio",0,"Other",0,0,1,3.55502073190129,490,"Control"
"Entry Bio",1,"White",0,1,3,3.76651059756487,491,"Control"
"Entry Bio",1,"White",0,0,2.7,3.87064927677765,492,"Control"
"Entry Bio",0,"White",0,0,2.7,3.532130565304,493,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,4,3.25680404380481,494,"Control"
"Entry Bio",0,"Asian",1,0,2,3.6431475470587,495,"Control"
"Entry Bio",0,"Other",0,0,0,3.79779481962991,496,"Control"
"Entry Bio",1,"White",0,0,4,3.65722553854616,497,"Control"
"Entry Bio",1,"Other",0,0,2,3.83101638786237,498,"Control"
"Entry Bio",0,"White",0,0,2,3.4683980422433,499,"Control"
"Entry Bio",0,"Other",0,0,3,3.35306269009438,500,"Control"
"Entry Bio",1,"White",0,0,3,3.54492072612355,501,"Control"
"Entry Bio",0,"Other",0,0,0,3.51551376391726,502,"Control"
"Entry Bio",0,"White",0,0,2.3,3.55699359788237,503,"Control"
"Entry Bio",1,"Other",1,0,1.3,3.64422569045782,504,"Control"
"Entry Bio",1,"White",0,0,4,3.66017245258198,505,"Control"
"Entry Bio",1,"Asian",0,0,2.7,3.90394757628527,506,"Control"
"Entry Bio",0,"White",0,0,3.7,3.53923140655067,507,"Control"
"Entry Bio",1,"White",0,0,3.7,3.34321135498303,508,"Control"
"Entry Bio",0,"White",0,0,1.7,3.57858777505333,509,"Control"
"Entry Bio",0,"Asian",0,0,2,3.93303524514901,510,"Control"
"Entry Bio",1,"White",0,1,2.7,3.96237896969243,511,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.7837751625042,512,"Control"
"Entry Bio",0,"White",0,1,3,3.49959439232031,513,"Control"
"Entry Bio",1,"White",0,0,3.3,3.78064995951196,514,"Control"
"Entry Bio",0,"White",0,0,2.3,3.28340963878567,515,"Control"
"Entry Bio",1,"Asian",0,1,2,3.38712663945851,516,"Control"
"Entry Bio",0,"White",1,0,4,3.56219465898208,517,"Control"
"Entry Bio",1,"White",0,0,1.7,3.85983591504179,518,"Control"
"Entry Bio",0,"Asian",0,1,3.3,3.21865673292495,519,"Control"
"Entry Bio",1,"White",0,0,4,3.92408873597651,520,"Control"
"Entry Bio",0,"White",0,0,1,3.29121189676766,521,"Control"
"Entry Bio",1,"White",0,0,3,3.48769311871036,522,"Control"
"Entry Bio",0,"White",0,0,3.7,3.57866633836731,523,"Control"
"Entry Bio",1,"White",0,1,4,3.87858501398107,524,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0.7,3.80471259412305,525,"Control"
"Entry Bio",1,"White",0,0,3.3,3.4809620914268,526,"Control"
"Entry Bio",0,"White",0,0,2.3,3.83400010451401,527,"Control"
"Entry Bio",0,"White",0,0,0,3.77204876880691,528,"Control"
"Entry Bio",1,"White",1,0,0,3.47167182174023,529,"Control"
"Entry Bio",1,"White",0,0,4,3.73004468120719,530,"Control"
"Entry Bio",0,"White",0,0,2.3,3.49864318871571,531,"Control"
"Entry Bio",1,"Other",0,0,2.3,3.52076994207504,532,"Control"
"Entry Bio",0,"Other",0,0,3,3.90608026307183,533,"Control"
"Entry Bio",0,"White",0,0,2,3.83733817869559,534,"Control"
"Entry Bio",1,"White",0,0,4,3.57458279303544,535,"Control"
"Entry Bio",1,"White",0,1,0,3.26910634739489,536,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.79173045614986,537,"Control"
"Entry Bio",1,"White",0,0,0,3.99120637309085,538,"Control"
"Entry Bio",0,"White",0,0,1,3.77473244294855,539,"Control"
"Entry Bio",1,"Other",0,0,3,2.81505408392894,540,"Control"
"Entry Bio",0,"White",0,1,3,3.55477182721941,541,"Control"
"Entry Bio",1,"Other",0,0,3.3,3.60472240122149,542,"Control"
"Entry Bio",0,"White",0,0,3,3.51118582632826,543,"Control"
"Entry Bio",0,"White",0,0,1.3,3.90139719544107,544,"Control"
"Entry Bio",1,"White",0,0,2.3,3.59892156238553,545,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.07909037041623,546,"Control"
"Entry Bio",0,"White",0,0,2.3,3.29567149698493,547,"Control"
"Entry Bio",0,"White",0,0,2,3.52825349713169,548,"Control"
"Entry Bio",1,"White",0,0,2,3.78438780314223,549,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.60113136390015,550,"Control"
"Entry Bio",1,"White",0,0,2.7,3.96792038392327,551,"Control"
"Entry Bio",0,"White",0,1,2.7,3.440952306834,552,"Control"
"Entry Bio",1,"White",0,0,4,3.92250364858877,553,"Control"
"Entry Bio",1,"White",0,0,3.3,3.84522734519554,554,"Control"
"Entry Bio",0,"White",0,0,3,3.7725576106434,555,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.68576059471154,556,"Control"
"Entry Bio",1,"White",0,0,3.7,3.78566262378112,557,"Control"
"Entry Bio",0,"Other",0,0,3.3,3.29441359232328,558,"Control"
"Entry Bio",0,"White",0,0,3.7,3.9265202179576,559,"Control"
"Entry Bio",1,"Other",1,1,3,3.60771887942817,560,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.61391188999428,561,"Control"
"Entry Bio",1,"White",0,0,1.3,3.84335985950527,562,"Control"
"Entry Bio",0,"Other",0,0,2,3.64700612582249,563,"Control"
"Entry Bio",0,"White",0,0,2,3.43308604656488,564,"Control"
"Entry Bio",0,"Asian",0,0,3.7,3.826552652213,565,"Control"
"Entry Bio",0,"White",1,0,3,3.71704923595525,566,"Control"
"Entry Bio",0,"Asian",0,0,3,3.94188850850442,567,"Control"
"Entry Bio",0,"White",0,0,3,3.77951141363009,568,"Control"
"Entry Bio",0,"White",0,0,2,3.7909059653547,569,"Control"
"Entry Bio",0,"White",1,1,0,3.95143559189603,570,"Control"
"Entry Bio",0,"White",0,0,0.7,3.66237598077633,571,"Control"
"Entry Bio",0,"White",0,0,3,2.99991094648224,572,"Control"
"Entry Bio",0,"Asian",0,0,3.3,3.55142612581887,573,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3.3,3.73997204699167,574,"Control"
"Entry Bio",0,"Asian",0,0,3.7,3.98456537124166,575,"Control"
"Entry Bio",0,"White",0,0,1.7,3.79086885543145,576,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.6880531035418,577,"Control"
"Entry Bio",1,"White",0,0,2.7,3.67489743198094,578,"Control"
"Entry Bio",0,"White",0,0,3,3.3052247189621,579,"Control"
"Entry Bio",1,"White",0,0,2.3,3.89185186030671,580,"Control"
"Entry Bio",0,"White",0,0,4,3.73759499622995,581,"Control"
"Entry Bio",0,"Asian",0,0,3,3.47545082615545,582,"Control"
"Entry Bio",1,"Asian",0,0,3,3.68406710514456,583,"Control"
"Entry Bio",0,"White",0,0,2,3.18865873479167,584,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0,3.71715021282085,585,"Control"
"Entry Bio",1,"White",0,0,1.7,3.87319597389622,586,"Control"
"Entry Bio",0,"White",0,0,3,3.34367369665631,587,"Control"
"Entry Bio",0,"Underrep Student of Color",1,1,4,3.48022221639428,588,"Control"
"Entry Bio",1,"White",0,0,3,3.6132607630009,589,"Control"
"Entry Bio",0,"Asian",0,0,3,3.57280058614149,590,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,3.3,3.87639230846388,591,"Control"
"Entry Bio",0,"White",0,1,3.3,3.5070057445706,592,"Control"
"Entry Bio",0,"White",0,1,1.3,3.36277053334911,593,"Control"
"Entry Bio",1,"White",0,0,1.7,3.54049903910158,594,"Control"
"Entry Bio",0,"White",0,1,3.3,3.83046055124264,595,"Control"
"Entry Bio",0,"White",1,0,2.3,3.44160456694704,596,"Control"
"Entry Bio",1,"White",0,0,0,2.66811665472961,597,"Control"
"Entry Bio",0,"Other",0,0,3.3,3.78662713501942,598,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1,3.6563457373609,599,"Control"
"Entry Bio",1,"Other",0,0,1,3.78082660558642,600,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.97593573940204,601,"Control"
"Entry Bio",0,"White",1,0,2,3.24947893619967,602,"Control"
"Entry Bio",0,"White",0,0,2,3.43492948397493,603,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.3918294335701,604,"Control"
"Entry Bio",0,"White",1,0,2.3,3.53476572672296,605,"Control"
"Entry Bio",0,"Asian",0,1,2.7,3.37607046761433,606,"Control"
"Entry Bio",0,"White",0,0,2,3.24284635104701,607,"Control"
"Entry Bio",0,"White",0,0,3,3.4451362666995,608,"Control"
"Entry Bio",1,"White",0,0,3,3.99454257878736,609,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.32405842423122,610,"Control"
"Entry Bio",0,"Other",0,0,1.3,3.57118916788296,611,"Control"
"Entry Bio",0,"White",0,1,1,3.85848535791524,612,"Control"
"Entry Bio",0,"White",0,0,3,3.59544774090018,613,"Control"
"Entry Bio",0,"White",0,0,4,3.45331120320015,614,"Control"
"Entry Bio",1,"White",0,0,3.7,2.96350971856547,615,"Control"
"Entry Bio",1,"White",0,0,2,3.83304551607097,616,"Control"
"Entry Bio",0,"Asian",0,0,1.3,3.77056347525508,617,"Control"
"Entry Bio",1,"Asian",0,0,1.7,3.29959967445848,618,"Control"
"Entry Bio",0,"White",0,1,2.3,3.68607103315518,619,"Control"
"Entry Bio",1,"White",0,0,4,3.24547928261168,620,"Control"
"Entry Bio",0,"White",0,0,4,3.40244868629525,621,"Control"
"Entry Bio",0,"White",0,0,3.7,2.57792129228436,622,"Control"
"Entry Bio",0,"White",0,0,0,3.7178617411257,623,"Control"
"Entry Bio",0,"White",0,0,2.3,3.85569460097357,624,"Control"
"Entry Bio",0,"White",0,1,3,3.67806954104528,625,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3,3.88705884270354,626,"Control"
"Entry Bio",0,"White",0,0,0,3.62408445563257,627,"Control"
"Entry Bio",0,"White",0,0,0,3.20706078531949,628,"Control"
"Entry Bio",1,"White",0,0,2.3,3.82687078041091,629,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.26456376695672,630,"Control"
"Entry Bio",0,"White",0,0,3.7,3.34944794173619,631,"Control"
"Entry Bio",0,"Asian",0,0,3,3.44094376655523,632,"Control"
"Entry Bio",1,"White",0,0,3.3,3.83221111785409,633,"Control"
"Entry Bio",0,"White",0,0,3,3.76745377728287,634,"Control"
"Entry Bio",0,"White",0,0,0.7,3.05643627648673,635,"Control"
"Entry Bio",0,"White",1,0,3.3,3.87539226610915,636,"Control"
"Entry Bio",1,"White",0,0,2.3,3.5360338848976,637,"Control"
"Entry Bio",0,"White",0,0,3,3.17415283100352,638,"Control"
"Entry Bio",1,"White",0,0,3,3.11021725540092,639,"Control"
"Entry Bio",1,"White",0,0,2.3,3.89318633687328,640,"Control"
"Entry Bio",1,"White",0,0,1,3.94288449496543,641,"Control"
"Entry Bio",0,"White",0,0,2.7,3.43458949243248,642,"Control"
"Entry Bio",0,"White",0,0,1.7,3.60004476489935,643,"Control"
"Entry Bio",1,"Asian",0,0,3,3.83928911071943,644,"Control"
"Entry Bio",1,"Asian",0,0,2.7,3.83469958559091,645,"Control"
"Entry Bio",0,"White",1,0,1.7,3.31408104763243,646,"Control"
"Entry Bio",0,"White",0,0,4,3.68114024034378,647,"Control"
"Entry Bio",0,"White",0,0,2.3,3.95991942501462,648,"Control"
"Entry Bio",1,"White",0,0,4,3.74113033454009,649,"Control"
"Entry Bio",0,"Asian",0,0,1.3,3.5499605995679,650,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.7,3.31030766456406,651,"Control"
"Entry Bio",0,"White",0,0,3.7,3.47484317014785,652,"Control"
"Entry Bio",0,"Other",1,0,1.3,3.61534190508521,653,"Control"
"Entry Bio",0,"White",0,0,1,3.50221002010414,654,"Control"
"Entry Bio",1,"Asian",0,0,3.7,3.2184323673123,655,"Control"
"Entry Bio",0,"White",0,0,3,3.62219995520716,656,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.50675844389993,657,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.89998901298568,658,"Control"
"Entry Bio",0,"White",0,0,2.3,3.92573381551032,659,"Control"
"Entry Bio",0,"White",0,0,3,3.67002318577721,660,"Control"
"Entry Bio",0,"Asian",0,0,4,3.95911743847262,661,"Control"
"Entry Bio",1,"White",1,0,0,3.64201559777159,662,"Control"
"Entry Bio",1,"White",0,0,2.3,3.33852344392179,663,"Control"
"Entry Bio",1,"Asian",1,0,2.3,3.57770545144228,664,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.3,3.29304021393382,665,"Control"
"Entry Bio",1,"White",0,0,1,3.51255353617588,666,"Control"
"Entry Bio",0,"White",0,0,0,3.8928737786466,667,"Control"
"Entry Bio",0,"White",0,1,1.7,3.70250402221193,668,"Control"
"Entry Bio",0,"White",0,0,2.7,3.61798520229592,669,"Control"
"Entry Bio",0,"White",0,0,2.7,3.32159885941482,670,"Control"
"Entry Bio",1,"White",0,0,2,3.36725405891352,671,"Control"
"Entry Bio",1,"White",0,1,3,3.75251545911346,672,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,3,3.97964162904936,673,"Control"
"Entry Bio",0,"White",0,0,0,3.30467315424606,674,"Control"
"Entry Bio",1,"White",1,0,4,3.72634835624068,675,"Control"
"Entry Bio",1,"Other",0,0,3.3,3.85632046825539,676,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.3,3.86842445603171,677,"Control"
"Entry Bio",0,"White",0,0,2.3,3.18641675003967,678,"Control"
"Entry Bio",1,"White",0,0,2.3,3.9511091008189,679,"Control"
"Entry Bio",1,"Asian",0,1,2.3,3.82171857210818,680,"Control"
"Entry Bio",1,"White",1,0,2.7,3.14630993078905,681,"Control"
"Entry Bio",1,"White",0,1,3,3.74033139497074,682,"Control"
"Entry Bio",1,"Other",0,0,2.3,3.43842745299799,683,"Control"
"Entry Bio",1,"Other",0,0,3.7,3.2204556150914,684,"Control"
"Entry Bio",0,"White",1,0,3,3.63282924354986,685,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,3.7,3.73549643388246,686,"Control"
"Entry Bio",1,"White",0,0,3.7,3.22930860955297,687,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.9056240407568,688,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.3,3.30683020753271,689,"Control"
"Entry Bio",0,"Other",0,0,4,2.9103445825489,690,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,1.7,3.29602611387063,691,"Control"
"Entry Bio",1,"White",0,0,4,3.98078905669617,692,"Control"
"Entry Bio",0,"Other",0,0,3,3.41873388804426,693,"Control"
"Entry Bio",0,"White",0,1,1.7,3.28509727364798,694,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,0,3.64921662635409,695,"Control"
"Entry Bio",0,"White",0,0,1.7,3.92685855730487,696,"Control"
"Entry Bio",1,"Asian",0,0,3,3.75783836892412,697,"Control"
"Entry Bio",1,"Other",0,0,2.7,3.42857114535793,698,"Control"
"Entry Bio",1,"White",0,0,0,3.91166929977974,699,"Control"
"Entry Bio",1,"White",0,0,3,3.40454325429,700,"Control"
"Entry Bio",1,"White",0,0,1,3.76728632877128,701,"Control"
"Entry Bio",1,"Asian",0,0,2,3.83742163347075,702,"Control"
"Entry Bio",0,"White",0,0,2,3.77941366047875,703,"Control"
"Entry Bio",1,"White",0,1,4,3.81489446681432,704,"Control"
"Entry Bio",1,"White",0,1,4,3.59454297545692,705,"Control"
"Entry Bio",1,"White",0,0,0,3.41837003610062,706,"Control"
"Entry Bio",0,"White",0,0,1.7,2.96917071976222,707,"Control"
"Entry Bio",1,"White",0,1,3,3.81039421789274,708,"Control"
"Entry Bio",0,"White",0,0,3.7,3.66693534259411,709,"Control"
"Entry Bio",0,"White",0,0,4,3.6742071179405,710,"Control"
"Entry Bio",0,"White",0,0,3.3,3.18743480565124,711,"Control"
